"id_event","disease","serotype","latitude","longitude","locality","country","region","observation_date","report_date","species","diagnosis_source","humans_affected","humans_deaths","diagnosis_status"
242875,"African swine fever",,39.7,116.133,"Xuezhuang Village, Liulihe Township","China","Asia","2018-11-20T00:00:00Z","2018-11-23T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242874,"African swine fever",,39.753,116.079,"Guogezhuang Village, Qinglonghu Township, Fangshan District","China","Asia","2018-11-20T00:00:00Z","2018-11-23T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242715,"African swine fever",,27.611,109.945,"Qiujia Village, Huangjing´ao Township, Hecheng District,","China","Asia","2018-11-14T00:00:00Z","2018-11-20T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242705,"African swine fever",,30.344,115.178," Fangpu Village,Lanxi Township ","China","Asia","2018-11-12T00:00:00Z","2018-11-19T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242701,"African swine fever",,45.769,126.818,"Qinlao Village, Tuanjie Township, Daowai District","China","Asia","2018-11-14T00:00:00Z","2018-11-19T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242700,"African swine fever",,30.812,121.143,"Zhongmin Village, Liangxia Township, Jinshan District ","China","Asia","2018-11-15T00:00:00Z","2018-11-17T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242699,"African swine fever",,30.436,103.918,"Tiangong Community,Puxing Township, Xinjing","China","Asia","2018-11-13T00:00:00Z","2018-11-17T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242698,"African swine fever",,25.462251,102.920568,"Chenggong District","China","Asia",,"2018-11-17T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242697,"African swine fever",,28.94,116.895,"Hongyuan Village, Lutian Township, Boyang, Shangrao","China","Asia",,"2018-11-17T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242663,"African swine fever",,28.465,104.544,"Gualu Village,Qingfu Township","China","Asia","2018-11-13T00:00:00Z","2018-11-16T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242554,"African swine fever",,29.851,115.524," Lidingwu Cummunity,Wuxue Office ","China","Asia","2018-11-05T00:00:00Z","2018-11-13T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242514,"African swine fever",,30.704,117.985,"Huangshan Village,Muzhen Township, Qingyang","China","Asia","2018-11-07T00:00:00Z","2018-11-09T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242456,"African swine fever",,25.297,119.028,"Qingshan Village, Linchuan Township, Chengxiang District, ","China","Asia","2018-11-06T00:00:00Z","2018-11-08T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242443,"African swine fever",,42.841,129.283,"Dama Village, Laotougou Township, Longjing City","China","Asia","2018-11-02T00:00:00Z","2018-11-08T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242442,"African swine fever",,28.686,117.029," Huangying Village, Chenying Township, Wannian ","China","Asia","2018-11-07T00:00:00Z","2018-11-08T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242441,"African swine fever",,27.831,111.874,"Shiping Village,Qiaotouhe Township, Lianyuan","China","Asia","2018-10-22T00:00:00Z","2018-11-08T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242440,"African swine fever",,31.012,115.439,"Baihewan Village, Hepu Township, Luotian ","China","Asia","2018-10-30T00:00:00Z","2018-11-07T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242332,"African swine fever",,28.684,109.646,"Datian Village,Qianling Township, Baojing","China","Asia","2018-10-31T00:00:00Z","2018-11-05T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242328,"African swine fever",,29.874,107.78,"Xingyi Township, Fengdu County","China","Asia","2018-11-02T00:00:00Z","2018-11-04T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242326,"African swine fever",,38.132,112.328,"Xizhuang Village,Xilingjing Township ","China","Asia","2018-10-30T00:00:00Z","2018-11-03T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242187,"African swine fever",,22.619,100.719,"Guanfang Village,Liushun Township, Simao District, Pu'er City","China","Asia","2018-10-27T00:00:00Z","2018-10-30T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242185,"African swine fever",,28.747,110.857,"Gaoping Village,Qinglang Township","China","Asia","2018-10-15T00:00:00Z","2018-10-30T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242184,"African swine fever",,38.093,112.554," Nitun Village,Nitun Township, Yangqu ","China","Asia","2018-10-25T00:00:00Z","2018-10-30T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242059,"African swine fever",,27.369,105.057,"Xingou Village,Qingchang Township,","China","Asia","2018-10-24T00:00:00Z","2018-10-26T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
242058,"African swine fever",,29.101,111.429,"Huangpodian Villag,Qihe Township, Taoyuan","China","Asia","2018-10-22T00:00:00Z","2018-10-27T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241955,"African swine fever",,27.326,104.841,"Bijie","China","Asia","2018-10-14T00:00:00Z","2018-10-25T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241902,"African swine fever",,28.963,111.485,"Qinglin Township, Taoyuan County","China","Asia","2018-09-28T00:00:00Z","2018-10-23T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241901,"African swine fever",,28.483,111.887,"Daligang Community,Daligang Township, Taojiang","China","Asia","2018-10-03T00:00:00Z","2018-10-23T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241857,"African swine fever",,27.632961,104.281615,"Muxiang Township","China","Asia",,"2018-10-22T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241856,"African swine fever",,27.632961,104.281615,"Niuchang Township","China","Asia",,"2018-10-22T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241855,"African swine fever",,28.737375,120.99846,"Sanmen County","China","Asia",,"2018-10-22T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241755,"African swine fever",,40.5655,122.2,"Xihai Village, Wangjia Street, Dawa District ","China","Asia","2018-10-15T00:00:00Z","2018-10-17T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241466,"African swine fever",,40.117,112.5034,"Zhangjiachang Township, Datong City","China","Asia","2018-10-16T00:00:00Z","2018-10-17T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241456,"African swine fever",,41.11,121.5831," Xihai Village, Wangjia Street, Dawa District ","China","Asia","2018-10-14T00:00:00Z","2018-10-15T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241454,"African swine fever",,40.5611,122.359,"Xiaoqing Village, Qingshui Township, Dawa District","China","Asia","2018-10-14T00:00:00Z","2018-10-15T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241441,"African swine fever",,42.334,123.522,"Hedong Village, Qingyunbu Township, Kaiyuan City","China","Asia","2018-10-14T00:00:00Z","2018-10-15T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241205,"African swine fever",,40.5611,122.359,"Wangjia Village, Wangjia Street, Datun District","China","Asia","2018-10-13T00:00:00Z","2018-10-14T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241203,"African swine fever",,40.572,122.222,"Shuguang Village, Wangjia Street, Datun District","China","Asia","2018-10-13T00:00:00Z","2018-10-14T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241202,"African swine fever",,41.2555,122.5," Xinli Farm, Beizhen City ","China","Asia","2018-10-13T00:00:00Z","2018-10-14T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241130,"African swine fever",,41.486,122.278,"Sanglin Township","China","Asia","2018-10-12T00:00:00Z","2018-10-14T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241079,"African swine fever",,39.815,117.308,"Laosongzhuang Village, Houjiaying Township ","China","Asia","2018-10-10T00:00:00Z","2018-10-12T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241078,"African swine fever",,41.292,122.289,"Maojia Village,Xintai Township ","China","Asia","2018-10-10T00:00:00Z","2018-10-12T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
241028,"African swine fever",,39.554,122.195,"Anjia Village,Lianshan Street, Pulandian District","China","Asia","2018-10-09T00:00:00Z","2018-10-11T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240961,"African swine fever",,41.259,122.341," Fujia Village, Fujia Township, Tai an","China","Asia","2018-10-06T00:00:00Z","2018-10-09T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240957,"African swine fever",,40.702389,122.377304,"BeiYuYang Village of Biancheng Town, Laobian District","China","Asia",,"2018-10-07T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240956,"African swine fever",,40.67,122.409,"Xinli Village of Lunan Town, Laobian District","China","Asia","2018-10-02T00:00:00Z","2018-10-07T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240955,"African swine fever",,40.886,122.486,"Xinxing Village, Qikou Town, Dashiqiao City","China","Asia","2018-10-02T00:00:00Z","2018-10-07T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240954,"African swine fever",,40.846742,122.466101,"Wangwei Village, Qikou Town, Dashiqiao City","China","Asia",,"2018-10-07T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240953,"African swine fever",,40.819417,122.524301,"Sudong Village, Qikou Town, Dashiqiao City","China","Asia",,"2018-10-07T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240952,"African swine fever",,40.806,122.498,"Gejia Village,  Gaokan Town, Dashiqiao City","China","Asia","2018-10-02T00:00:00Z","2018-10-07T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240717,"African swine fever",,40.55,122.244,"Gunzipao Village, Qikou Town, Dashiqiao City","China","Asia","2018-09-28T00:00:00Z","2018-09-30T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240716,"African swine fever",,40.6,122.175,"Cuijia Village, Lunan Township, Laobian District","China","Asia","2018-09-28T00:00:00Z","2018-09-30T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240715,"African swine fever",,40.64,122.222,"Dagaokan Village, Gaokan Township, Dashiqiao City","China","Asia","2018-09-28T00:00:00Z","2018-09-30T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240655,"African swine fever",,44.171,124.086,"Liangwo Village,Liushui Township, Changling","China","Asia","2018-09-25T00:00:00Z","2018-09-28T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240522,"African swine fever",,40.481,111.374,"Gangtielu Street, Huimin District","China","Asia","2018-09-22T00:00:00Z","2018-09-24T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240407,"African swine fever",,43.293,124.433,"Daxing Village, NanweiziTownship","China","Asia","2018-09-17T00:00:00Z","2018-09-21T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240406,"African swine fever",,42.011,120.003,"Barenzelimu Township","China","Asia","2018-09-17T00:00:00Z","2018-09-21T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240265,"African swine fever",,42.24158,115.99235,"Xilin Gol ","China","Asia","2018-09-15T00:00:00Z","2018-09-17T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240253,"African swine fever",,35.123,113.433,"Chengcao Village","China","Asia","2018-09-10T00:00:00Z","2018-09-14T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
240252,"African swine fever",,44.017,114.581,"Bieligutai Township","China","Asia","2018-09-12T00:00:00Z","2018-09-14T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
239819,"African swine fever",,30.585,117.575,"Shun an Township","China","Asia","2018-09-07T00:00:00Z","2018-09-10T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
239590,"African swine fever",,46.778,130.367,"Xiangyang District","China","Asia","2018-09-03T00:00:00Z","2018-09-06T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
239587,"African swine fever",,31.089,118.406,"Longtan Village, XuzhenTownship","China","Asia","2018-08-31T00:00:00Z","2018-09-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
239586,"African swine fever",,30.867,118.643,"Tianhu Township","China","Asia","2018-08-31T00:00:00Z","2018-09-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
239585,"African swine fever",,32.782,117.449,"Wugang Village, DamiaoTownship","China","Asia","2018-09-02T00:00:00Z","2018-09-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
239465,"African swine fever",,46.821,130.273,"Fanjia Tun, Changqing Township","China","Asia","2018-09-01T00:00:00Z","2018-09-05T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
239436,"African swine fever",,31.315,119.352,"Chengdian village,Yangxiang township","China","Asia","2018-08-29T00:00:00Z","2018-09-03T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
239415,"African swine fever",,30.877527,118.675386,"Jinba","China","Asia","2018-08-27T00:00:00Z","2018-09-03T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
239414,"African swine fever",,31.009816,118.796833,"Wuxing Township","China","Asia","2018-08-19T00:00:00Z","2018-09-02T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
239412,"African swine fever",,31.031966,118.664008,"Guquan Town","China","Asia","2018-08-22T00:00:00Z","2018-09-02T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
239384,"African swine fever",,30.891,118.475,"Yanhe Village","China","Asia","2018-08-17T00:00:00Z","2018-08-31T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
239118,"African swine fever",,28.2,120.94,"Zhang ao Village","China","Asia","2018-08-17T00:00:00Z","2018-08-23T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
239038,"African swine fever",,34.724,113.848,"Economic Development Zone","China","Asia","2018-08-14T00:00:00Z","2018-08-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
239037,"African swine fever",,34.628,119.054,"Baofu Village","China","Asia","2018-08-15T00:00:00Z","2018-08-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
238722,"African swine fever",,42.0225,123.5305,"Shenbei New District","China","Asia","2018-08-01T00:00:00Z","2018-08-03T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
319627,"African swine fever",,19.4465,-72.689,"Pont Tamarin","Haiti","Americas","2022-03-12T00:00:00Z","2022-04-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
319626,"African swine fever",,19.9218,-72.7391,"LA Douceur","Haiti","Americas","2022-03-12T00:00:00Z","2022-04-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
319625,"African swine fever",,19.8893,-72.6276,"2eme Meance","Haiti","Americas","2022-03-10T00:00:00Z","2022-04-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
319624,"African swine fever",,19.7904,-73.143,"LA Reserve","Haiti","Americas","2022-03-10T00:00:00Z","2022-04-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
319623,"African swine fever",,19.868,-73.1785,"Jean-Rabel","Haiti","Americas","2022-03-10T00:00:00Z","2022-04-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
312372,"African swine fever",,18.5104,-72.2855,"3eme, CA Santo","Haiti","Americas","2021-12-03T00:00:00Z","2022-01-31T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
312371,"African swine fever",,18.7787,-72.5145,"Ferme de l'Arcahaie","Haiti","Americas","2021-12-03T00:00:00Z","2022-01-31T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
312370,"African swine fever",,18.2222,-74.022,"Quentin","Haiti","Americas","2021-11-19T00:00:00Z","2022-01-31T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
312369,"African swine fever",,18.2301,-74.0623,"Damassin","Haiti","Americas","2021-11-19T00:00:00Z","2022-01-31T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
312368,"African swine fever",,18.627,-74.156,"city center","Haiti","Americas","2021-10-06T00:00:00Z","2022-01-31T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
312367,"African swine fever",,18.523,-72.321,"6eme, Turgeau , cité Polonne","Haiti","Americas","2021-12-03T00:00:00Z","2022-01-31T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
312366,"African swine fever",,18.518,-72.346,"Morne l'hopital, ravine zonyon.","Haiti","Americas","2021-11-30T00:00:00Z","2022-01-31T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
312365,"African swine fever",,18.307,-74.219,"city center","Haiti","Americas","2021-11-19T00:00:00Z","2022-01-31T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
312364,"African swine fever",,18.55,-72.316,"Dlemas 30, zone Codada","Haiti","Americas","2021-12-03T00:00:00Z","2022-01-31T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
312363,"African swine fever",,18.318,-74.185,"3eme St Jours","Haiti","Americas","2021-11-18T00:00:00Z","2022-01-31T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
